Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Slovenia,SVN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,143.1945548,147.5508486,147.6990716,133.0047446,120.4754908,126.296887,129.0184397,128.2024593,127.8688388,131.7452113,135.4443586,140.8428884,146.7387735,146.6795365,120.3838442,118.6147526,118.4131292,127.849526,120.8776669,117.0328755,113.8128909,111.1814741,101.9095263,104.6412773,111.6020995,112.1817557,107.1817714,106.3864022,107.7709057,105.1963877,94.80141563,100,105.8376761,105.1221277,106.4420426,100.7841247,93.24342763,93.93867177,93.12260637,89.26404292,85.70396264,87.65450419,90.20018778
Eswatini,SWZ,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,157.0746219,155.7505399,149.3017377,146.7360012,133.2447225,127.4514559,137.1794808,136.2843848,129.3358122,120.4555256,124.6462462,118.3687917,119.7648556,113.6855347,78.87913919,108.8856712,93.54840561,94.26258748,98.29198842,94.09938265,89.86888199,91.53259284,94.92127305,98.3196268,99.10185983,100.7586795,99.38643955,99.8068035,104.5124239,107.2080732,100,100.6905201,96.35115926,98.11065389,99.30065345,94.39174572,95.90914325,95.38874301,96.86999135,94.43285443,96.43664816,97.21437502
Thailand,THA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,76.51953306,78.4958354,86.39417298,95.75436343,109.6822541,125.9265747,131.6743691,91.09346894,84.41763722,79.79447858,78.97675666,81.04054076,81.07482165,82.77903922,74.71417314,69.61842046,68.0364734,68.7357312,67.25896743,69.89043652,71.04110382,72.63930149,76.75772919,78.70432312,77.37098684,76.00149341,77.300497,80.44467155,81.89100675,86.78205541,94.83226038,100,98.70588567,107.3161769,111.2181969,117.2431078,131.0885962,129.3769522,126.5291611,124.7029236,126.7902125,127.9715158,123.9537859
Tunisia,TUN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,226.7394654,221.0020675,221.0374769,219.9698829,217.4473306,217.4120548,214.9460706,184.5177239,147.7915273,132.8408418,131.1476539,127.8384619,130.4233159,133.0907454,128.064501,129.106795,131.7747002,131.9662179,131.3519661,131.6983127,132.6784596,130.9946286,128.8941663,127.4559694,121.2870629,116.7453243,111.0580493,108.287722,104.6228494,103.3305356,102.5198533,100,97.7995997,96.38142348,93.5417361,93.47641234,97.48918361,92.50040148,84.40428525,79.22675859,78.39297447,85.16289369,85.79551246
Turkiye,TUR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,2204.197846,1565.188066,543.2585369,429.7360062,293.6432657,384.6229091,401.5167042,511.2874346,470.0938702,384.9957639,244.3899263,179.4730975,120.2515268,118.7853612,148.4979525,145.1503647,145.5337606,152.5158971,135.6171342,123.4316861,117.0018855,114.1275768,109.2112589,95.84500852,99.4473196,104.1609966,104.3770229,107.9649435,111.3110258,108.3181975,100,93.06653843,103.5816112,104.5083955,106.1416499,100.8809828,96.07887944,93.8033629,90.58666263,93.82892544,95.82020648,98.71247806
Ukraine,UKR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.46345926,170.4008351,97.87093773,115.6222857,136.7961861,125.023427,98.53094517,97.76280077,108.0647211,103.9343749,95.57800151,93.57430567,103.3120876,107.6004602,108.3617982,117.4234007,97.94183857,100,99.38945191,101.4516167,97.95104133,76.72113844,71.53216461,71.88318405,76.20012441,80.44724593,93.02609348,91.75256425,93.85259108
Upper middle income,UMC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,106.2657326,120.3975886,125.4734527,78.10841532,76.26134412,73.54107386,72.32464874,70.19614486,67.25058792,69.36817388,63.04842352,71.74028847,76.89210141,90.74381276,99.07074956,102.5819583,103.6107154,107.2259434,109.1159349,114.5411194,113.4573877,110.6895805,94.01688418,73.63563715,72.4495157,81.07940633,81.72482621,81.39542667,88.24102745,90.08217113,100,102.0705974,104.8060575,111.1213249,106.8470575,107.4108373,108.8198832,115.7627719,117.5479799,113.8508307,108.5708671,106.2251309
United States,USA,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,105.7064752,116.5382145,130.3560838,136.4637263,144.8721623,149.9955912,125.9556497,113.3937657,107.2213741,110.8762057,105.8351189,104.3702986,101.7808485,104.7470477,104.190769,100.7418717,103.7409387,108.8623222,116.7137623,115.5614209,119.4598263,126.2221594,125.914936,117.9912796,112.4007137,110.8403959,109.9259012,104.8922267,100.4419311,104.6971903,100,95.00911916,97.37073114,97.55715774,99.19675526,109.9064913,114.5682117,114.3390612,113.2070816,116.4489993,117.9699907,115.5810295
Uzbekistan,UZB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,112.0713906,111.1624158,117.5314351,121.7494803,126.1677692,128.2071602,126.981502,124.8830834,119.14923,114.9816077,125.2309742,122.5556369,117.371911,111.9011116,119.5528519,116.1974124,109.984241,113.5593602,114.6703599,116.7438171,116.5263383,117.6647163,119.0662311,116.5937686,108.1221763,103.4707179,101.3505527,100.0905761,98.17649894,99.13646061,102.5166348,100,96.77773395,99.75753344,98.55708286,97.95487817,103.7000763,104.421836,104.0715482,102.9270843,105.4989172,103.1706719,99.10542806
"Venezuela, RB",VEN,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,80.56701908,90.34749438,97.68731624,103.467976,72.88218458,72.74722385,68.15999193,42.70446417,52.12006784,41.72063978,36.82530989,39.44163049,41.07236084,43.1845535,41.75957322,51.72607636,42.89738166,54.782575,67.48025356,76.97587709,79.9641085,85.04891979,66.49926263,57.74398299,55.76116924,54.58860351,57.81256059,63.3509758,75.96943535,99.0678679,100,70.80156858,84.98601483,83.24420963,128.9708256,309.792657,741.7784382,,,,,
British Virgin Islands,VGB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,104.0878292,110.3170585,114.68317,116.8766097,107.2158537,102.6868797,93.35541359,86.77808371,83.08131011,83.22022255,80.53244096,84.58652626,77.43266307,79.93936293,78.08820907,83.70466329,76.22030913,78.61454937,83.69318658,83.24351822,78.1435075,74.69001638,76.93893069,81.32441856,80.48070011,89.81437269,88.92301243,88.97145253,90.03857724,92.75098549,100.0104909,100,102.4386772,103.2700849,102.7876349,101.4737046,103.4929318,104.6625132,103.7820084,104.8512264,105.6147693,102.4965196,101.4558668
Kosovo,XKX,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,151.072139,165.1845088,173.9613036,164.8425165,181.351661,160.0458834,121.4603231,112.1129789,126.6141441,120.4912412,121.365558,125.0323502,129.9398657,134.0901393,131.422283,125.8342721,122.4231267,112.6247617,119.0584975,109.4850127,103.554,100.4045619,88.65500747,75.98964152,98.67587033,104.6014619,104.4821016,98.52276722,92.01466105,80.37554888,87.4719224,100,98.26249409,92.42130185,82.10415241,77.09572715,75.24273166,70.67472654,79.64743452,80.8276609,78.27464908,71.0246329,77.61826138
Zambia,ZMB,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.32412631,65.10271036,53.2944539,49.21016477,46.98154021,53.35458227,51.23063658,49.17904302,53.70737557,62.19661206,58.13467505,58.22166245,59.7682842,68.35612069,69.98026601,61.94191021,65.13326791,80.41598546,105.622194,97.62021387,112.5897334,95.61784527,100,97.15562268,99.71280577,103.0279264,98.4314377,86.74279911,85.66543268,94.22108601,88.52885033,79.79505255,66.43874047,69.76426944
Zimbabwe,ZWE,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
